5	-1.0409445559
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.0772785253
5	-1.1900571829
5	-1.1900571829
5	-1.1900571829
5	-1.1900571829
5	-1.3365923956
5	-1.3365923956
5	-1.3365923956
5	-1.3365923956
5	-1.3365923956
5	-1.3365923956
5	-1.4250942736
5	-1.4250942736
5	-1.4250942736
5	-1.4250942736
5	-1.4250942736
5	-1.4250942736
5	-1.4250942736
6	-0.4945338342
6	-0.7597439821
6	-0.7597439821
6	-0.7597439821
6	-0.7597439821
6	-0.7597439821
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.2719938705
6	-1.3660759978
6	-1.3660759978
6	-1.3660759978
6	-1.3660759978
6	-1.3660759978
6	-1.3660759978
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.2829153231
7	-1.3106492476
7	-1.3106492476
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
7	-1.336423496
8	-0.5468643436
8	-0.5468643436
8	-0.5468643436
8	-0.5468643436
8	-1.0474963629
8	-1.0474963629
8	-1.0474963629
8	-1.0474963629
8	-1.0546360218
8	-1.0546360218
8	-1.0546360218
8	-1.0546360218
8	-1.1210426949
8	-1.1210426949
8	-1.2359852751
8	-1.2359852751
8	-1.2359852751
8	-1.2359852751
8	-1.2359852751
8	-1.2359852751
8	-1.2359852751
8	-1.2445439702
8	-1.2445439702
8	-1.2445439702
8	-1.2445439702
8	-1.2445439702
8	-1.2445439702
8	-1.2445439702
9	-0.3696953897
9	-0.3696953897
9	-0.8265048853
9	-0.8265048853
9	-0.8265048853
9	-0.8265048853
9	-0.8265048853
9	-1.2898548204
9	-1.2898548204
9	-1.2898548204
9	-1.2898548204
9	-1.3361559651
9	-1.3361559651
9	-1.3361559651
9	-1.3361559651
9	-1.3447312785
9	-1.6858772483
9	-1.6858772483
9	-1.6858772483
9	-1.6858772483
9	-1.8002435823
9	-1.8002435823
9	-1.8155396553
9	-1.8155396553
9	-1.8155396553
9	-1.8155396553
9	-1.8155396553
9	-1.8155396553
10	-0.8939087146
10	-0.8939087146
10	-0.8939087146
10	-0.8939087146
10	-1.0590961787
10	-1.0590961787
10	-1.0590961787
10	-1.0590961787
10	-1.0590961787
10	-1.0590961787
10	-1.0590961787
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.1467148429
10	-1.6073034553
10	-1.6073034553
10	-1.6073034553
10	-1.6876432449
10	-1.6876432449
11	0.2527933084
11	0.0574874345
11	-1.3200341376
11	-1.3200341376
11	-1.3200341376
11	-1.3200341376
11	-1.3972762173
11	-1.3972762173
11	-1.3972762173
11	-1.607548458
11	-1.607548458
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8097897344
11	-1.8481752847
11	-1.8481752847
11	-1.8481752847
11	-1.8481752847
11	-1.8481752847
11	-1.8481752847
11	-1.8481752847
12	-1.0089669594
12	-1.0089669594
12	-1.0089669594
12	-1.5391412387
12	-1.5391412387
12	-1.5391412387
12	-1.5391412387
12	-1.5391412387
12	-1.5391412387
12	-1.6055264952
12	-1.6055264952
12	-1.6055264952
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
12	-1.8190984143
13	-0.2281302154
13	-0.4997272589
13	-0.4997272589
13	-0.7716109555
13	-0.7716109555
13	-0.7716109555
13	-0.7716109555
13	-0.9100806851
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.0738928107
13	-1.2661078656
13	-1.2661078656
13	-1.2661078656
13	-1.2661078656
13	-1.2661078656
13	-1.2661078656
13	-1.2661078656
13	-1.2661078656
14	-0.6417274802
14	-0.6417274802
14	-0.6417274802
14	-0.7030646856
14	-0.7030646856
14	-0.7030646856
14	-0.7030646856
14	-0.7030646856
14	-0.821323074
14	-0.821323074
14	-0.821323074
14	-0.821323074
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.0813941509
14	-1.3654106947
14	-1.3654106947
14	-1.3654106947
15	-0.597082062
15	-0.597082062
15	-0.597082062
15	-0.597082062
15	-0.597082062
15	-0.597082062
15	-0.597082062
15	-0.7637123414
15	-0.9291163126
15	-1.2262358033
15	-1.2262358033
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
15	-1.4491344666
16	0.3808563266
16	-0.9885624215
16	-0.9885624215
16	-0.9885624215
16	-0.9885624215
16	-0.9885624215
16	-0.9885624215
16	-0.9885624215
16	-0.9885624215
16	-1.1716528488
16	-1.1716528488
16	-1.1716528488
16	-1.1716528488
16	-1.1716528488
16	-1.1716528488
16	-1.1716528488
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
16	-1.3645457101
17	-0.2710158548
17	-0.5868320812
17	-1.5481889609
17	-1.5481889609
17	-1.5481889609
17	-1.5481889609
17	-1.5481889609
17	-1.5481889609
17	-1.5481889609
17	-1.6667227242
17	-1.6667227242
17	-1.6667227242
17	-1.6667227242
17	-1.6667227242
17	-1.6667227242
17	-1.6816923411
17	-1.6816923411
17	-1.6816923411
17	-1.6816923411
17	-1.7517626217
17	-1.7517626217
17	-1.7517626217
17	-1.7517626217
17	-1.7517626217
17	-1.7517626217
17	-1.7517626217
17	-1.7517626217
17	-1.7517626217
18	-0.2520241611
18	-0.2520241611
18	-0.5245977259
18	-0.5245977259
18	-1.2679034498
18	-1.2679034498
18	-1.2679034498
18	-1.2679034498
18	-1.2679034498
18	-1.2679034498
18	-1.3150122661
18	-1.3150122661
18	-1.3150122661
18	-1.3150122661
18	-1.3150122661
18	-1.3150122661
18	-1.3150122661
18	-1.3150122661
18	-1.3150122661
18	-1.326437682
18	-1.326437682
18	-1.326437682
18	-1.326437682
18	-1.326437682
18	-1.502182604
18	-1.502182604
18	-1.502182604
18	-1.502182604
